,Date,Frequency,,
1703,YYYY-02-DD,3,,
1704,YYYY-02-DD,3,,
1705,YYYY-02-DD,0,,
1706,YYYY-02-DD,1,,
1707,YYYY-02-DD,1,,
1708,YYYY-02-DD,3,,
1709,YYYY-02-DD,1,,
1710,YYYY-02-DD,4,,
1711,YYYY-02-DD,4,,
1712,YYYY-02-DD,5,,
1713,YYYY-02-DD,3,,
1714,YYYY-02-DD,0,,
1715,YYYY-02-DD,6,,
1716,YYYY-02-DD,0,,
1717,YYYY-02-DD,1,,
1718,YYYY-02-DD,10,,
1719,YYYY-02-DD,6,,
1720,YYYY-02-DD,4,,
1721,YYYY-02-DD,7,,
1722,YYYY-03-DD,8,,
1723,YYYY-03-DD,4,,
1724,YYYY-03-DD,6,,
1725,YYYY-03-DD,1,,
1726,YYYY-03-DD,0,,
1727,YYYY-03-DD,2,,
1728,YYYY-03-DD,1,,
1729,YYYY-03-DD,13,,
1730,YYYY-03-DD,2,,
1731,YYYY-03-DD,9,,
1732,YYYY-03-DD,2,,
1733,YYYY-03-DD,11,,
1734,YYYY-03-DD,4,,
1735,YYYY-03-DD,1,,
1736,YYYY-03-DD,1,,
1737,YYYY-03-DD,1,,
1738,YYYY-03-DD,0,,
1739,YYYY-03-DD,1,,
1740,YYYY-03-DD,5,,
1741,YYYY-03-DD,2,,
1742,YYYY-03-DD,0,,
1743,YYYY-03-DD,4,,
1744,YYYY-03-DD,1,,
1745,YYYY-03-DD,0,,
1746,YYYY-03-DD,1,,
1747,YYYY-03-DD,0,,
1748,YYYY-03-DD,1,,
1749,YYYY-03-DD,1,,
1750,YYYY-03-DD,1,,
1751,YYYY-03-DD,2,,
1752,YYYY-03-DD,2,,
1753,YYYY-04-DD,6,,
1754,YYYY-04-DD,0,,
1755,YYYY-04-DD,3,,
1756,YYYY-04-DD,2,,
1757,YYYY-04-DD,4,,
1758,YYYY-04-DD,3,,
1759,YYYY-04-DD,4,,
1760,YYYY-04-DD,5,,
1761,YYYY-04-DD,1,,
1762,YYYY-04-DD,0,,
1763,YYYY-04-DD,2,,
1764,YYYY-04-DD,2,,
1765,YYYY-04-DD,9,,
1766,YYYY-04-DD,2,,
1767,YYYY-04-DD,3,,
1768,YYYY-04-DD,3,,
1769,YYYY-04-DD,3,,
1770,YYYY-04-DD,4,,
1771,YYYY-04-DD,6,,
1772,YYYY-04-DD,3,,
1773,YYYY-04-DD,0,,
1774,YYYY-04-DD,5,,
1775,YYYY-04-DD,0,,
1776,YYYY-04-DD,7,,
1777,YYYY-04-DD,2,,
1778,YYYY-04-DD,1,,
1779,YYYY-04-DD,2,,
1780,YYYY-04-DD,2,,
1781,YYYY-04-DD,7,,
1782,YYYY-04-DD,3,,
1783,YYYY-05-DD,1,,
1784,YYYY-05-DD,7,,
1785,YYYY-05-DD,4,,
1786,YYYY-05-DD,3,,
1787,YYYY-05-DD,1,,
1788,YYYY-05-DD,3,,
1789,YYYY-05-DD,6,,
1790,YYYY-05-DD,2,,
1791,YYYY-05-DD,2,,
1792,YYYY-05-DD,1,,
1793,YYYY-05-DD,4,,
1794,YYYY-05-DD,5,,
1795,YYYY-05-DD,2,,
1796,YYYY-05-DD,6,,
1797,YYYY-05-DD,8,,
1798,YYYY-05-DD,3,,
1799,YYYY-05-DD,1,,
1800,YYYY-05-DD,7,,
1801,YYYY-05-DD,4,,
1802,YYYY-05-DD,4,,
1803,YYYY-05-DD,16,,
1804,YYYY-05-DD,5,,
1805,YYYY-05-DD,5,,
1806,YYYY-05-DD,8,,
1807,YYYY-05-DD,10,,
1808,YYYY-05-DD,3,,
1809,YYYY-05-DD,5,,
1810,YYYY-05-DD,11,,
1811,YYYY-05-DD,2,,
1812,YYYY-05-DD,4,,
1813,YYYY-05-DD,5,,
1814,YYYY-06-DD,6,,
1815,YYYY-06-DD,7,,
1816,YYYY-06-DD,3,,
1817,YYYY-06-DD,1,,
1818,YYYY-06-DD,5,,
1819,YYYY-06-DD,2,,
1820,YYYY-06-DD,6,,
1821,YYYY-06-DD,7,,
1822,YYYY-06-DD,5,,
1823,YYYY-06-DD,4,,
1824,YYYY-06-DD,0,,
1825,YYYY-06-DD,2,,
1826,YYYY-06-DD,13,,
1827,YYYY-06-DD,1,,
1828,YYYY-06-DD,1,,
1829,YYYY-06-DD,0,,
1830,YYYY-06-DD,3,,
1831,YYYY-06-DD,1,,
1832,YYYY-06-DD,2,,
1833,YYYY-06-DD,4,,
1834,YYYY-06-DD,1,,
1835,YYYY-06-DD,4,,
1836,YYYY-06-DD,0,,
1837,YYYY-06-DD,1,,
1838,YYYY-06-DD,2,,
1839,YYYY-06-DD,2,,
1840,YYYY-06-DD,2,,
1841,YYYY-06-DD,1,,
1842,YYYY-06-DD,0,,
1843,YYYY-06-DD,3,,
1844,YYYY-07-DD,3,,
1845,YYYY-07-DD,4,,
1846,YYYY-07-DD,5,,
1847,YYYY-07-DD,3,,
1848,YYYY-07-DD,3,,
1849,YYYY-07-DD,2,,
1850,YYYY-07-DD,3,,
1851,YYYY-07-DD,1,,
1852,YYYY-07-DD,5,,
1853,YYYY-07-DD,2,,
1854,YYYY-07-DD,4,,
1855,YYYY-07-DD,0,,
1856,YYYY-07-DD,0,,
1857,YYYY-07-DD,0,,
1858,YYYY-07-DD,4,,
1859,YYYY-07-DD,2,,
1860,YYYY-07-DD,2,,
1861,YYYY-07-DD,3,,
1862,YYYY-07-DD,1,,
1863,YYYY-07-DD,0,,
1864,YYYY-07-DD,1,,
1865,YYYY-07-DD,1,,
1866,YYYY-07-DD,4,,
1867,YYYY-07-DD,2,,
1868,YYYY-07-DD,5,,
1869,YYYY-07-DD,2,,
1870,YYYY-07-DD,3,,
1871,YYYY-07-DD,1,,
1872,YYYY-07-DD,0,,
1873,YYYY-07-DD,1,,
1874,YYYY-07-DD,1,,
1875,YYYY-08-DD,1,,
1876,YYYY-08-DD,4,,
1877,YYYY-08-DD,6,,
1878,YYYY-08-DD,7,,
1879,YYYY-08-DD,4,,
1880,YYYY-08-DD,10,,
1881,YYYY-08-DD,3,,
1882,YYYY-08-DD,4,,
1883,YYYY-08-DD,6,,
1884,YYYY-08-DD,5,,
1885,YYYY-08-DD,2,,
1886,YYYY-08-DD,1,,
1887,YYYY-08-DD,0,,
1888,YYYY-08-DD,5,,
1889,YYYY-08-DD,2,,
1890,YYYY-08-DD,6,,
1891,YYYY-08-DD,4,,
1892,YYYY-08-DD,0,,
1893,YYYY-08-DD,1,,
1894,YYYY-08-DD,0,,
1895,YYYY-08-DD,2,,
1896,YYYY-08-DD,7,,
1897,YYYY-08-DD,3,,
1898,YYYY-08-DD,9,,
1899,YYYY-08-DD,4,,
1900,YYYY-08-DD,9,,
1901,YYYY-08-DD,7,,
1902,YYYY-08-DD,6,,
1903,YYYY-08-DD,12,,
1904,YYYY-08-DD,12,,
1905,YYYY-08-DD,17,,
1906,YYYY-09-DD,2,,
1907,YYYY-09-DD,8,,
1908,YYYY-09-DD,7,,
1909,YYYY-09-DD,4,,
1910,YYYY-09-DD,7,,
1911,YYYY-09-DD,2,,
1912,YYYY-09-DD,4,,
1913,YYYY-09-DD,6,,
1914,YYYY-09-DD,5,,
1915,YYYY-09-DD,9,,
1916,YYYY-09-DD,19,,
1917,YYYY-09-DD,13,,
1918,YYYY-09-DD,5,,
1919,YYYY-09-DD,2,,
1920,YYYY-09-DD,6,,
1921,YYYY-09-DD,2,,
1922,YYYY-09-DD,5,,
1923,YYYY-09-DD,6,,
1924,YYYY-09-DD,3,,
1925,YYYY-09-DD,7,,
1926,YYYY-09-DD,6,,
1927,YYYY-09-DD,3,,
1928,YYYY-09-DD,0,,
1929,YYYY-09-DD,11,,
1930,YYYY-09-DD,4,,
1931,YYYY-09-DD,5,,
1932,YYYY-09-DD,13,,
1933,YYYY-09-DD,1,,
1934,YYYY-09-DD,2,,
1935,YYYY-09-DD,7,,
1936,YYYY-10-DD,3,,
1937,YYYY-10-DD,5,,
1938,YYYY-10-DD,0,,
1939,YYYY-10-DD,6,,
1940,YYYY-10-DD,1,,
1941,YYYY-10-DD,1,,
1942,YYYY-10-DD,4,,
1943,YYYY-10-DD,2,,
1944,YYYY-10-DD,3,,
1945,YYYY-10-DD,7,,
1946,YYYY-10-DD,11,,
1947,YYYY-10-DD,19,,
1948,YYYY-10-DD,12,,
1949,YYYY-10-DD,10,,
1950,YYYY-10-DD,2,,
1951,YYYY-10-DD,5,,
1952,YYYY-10-DD,12,,
1953,YYYY-10-DD,11,,
1954,YYYY-10-DD,5,,
1955,YYYY-10-DD,7,,
1956,YYYY-10-DD,9,,
1957,YYYY-10-DD,17,,
1958,YYYY-10-DD,5,,
1959,YYYY-10-DD,2,,
1960,YYYY-10-DD,7,,
1961,YYYY-10-DD,0,,
1962,YYYY-10-DD,0,,
1963,YYYY-10-DD,0,,
1964,YYYY-10-DD,3,,
1965,YYYY-10-DD,1,,
1966,YYYY-10-DD,1,,
1967,YYYY-11-DD,10,,
1968,YYYY-11-DD,2,,
1969,YYYY-11-DD,9,,
1970,YYYY-11-DD,0,,
1971,YYYY-11-DD,10,,
1972,YYYY-11-DD,15,,
1973,YYYY-11-DD,2,,
1974,YYYY-11-DD,0,,
1975,YYYY-11-DD,1,,
1976,YYYY-11-DD,10,,
1977,YYYY-11-DD,1,,
1978,YYYY-11-DD,2,,
1979,YYYY-11-DD,4,,
1980,YYYY-11-DD,2,,
1981,YYYY-11-DD,1,,
1982,YYYY-11-DD,1,,
1983,YYYY-11-DD,0,,
1984,YYYY-11-DD,1,,
1985,YYYY-11-DD,1,,
1986,YYYY-11-DD,2,,
1987,YYYY-11-DD,10,,
1988,YYYY-11-DD,1,,
1989,YYYY-11-DD,4,,
1990,YYYY-11-DD,0,,
1991,YYYY-11-DD,2,,
1992,YYYY-11-DD,3,,
1993,YYYY-11-DD,0,,
1994,YYYY-11-DD,12,,
1995,YYYY-11-DD,4,,
1996,YYYY-11-DD,2,,
1997,YYYY-12-DD,16,,
1998,YYYY-12-DD,5,,
1999,YYYY-12-DD,23,,
2000,YYYY-12-DD,9,,
2001,YYYY-12-DD,11,,
2002,YYYY-12-DD,8,,
2003,YYYY-12-DD,2,,
2004,YYYY-12-DD,8,,
2005,YYYY-12-DD,9,,
2006,YYYY-12-DD,0,,
2007,YYYY-12-DD,6,,
2008,YYYY-12-DD,4,,
2009,YYYY-12-DD,0,,
2010,YYYY-12-DD,20,,
2011,YYYY-12-DD,4,,
2012,YYYY-12-DD,2,,
2013,YYYY-12-DD,0,,
2014,YYYY-12-DD,0,,
2015,YYYY-12-DD,0,,
2016,YYYY-12-DD,9,,
2017,YYYY-12-DD,9,,
2018,YYYY-12-DD,5,,
2019,YYYY-12-DD,1,,
2020,YYYY-12-DD,7,,
2021,YYYY-12-DD,10,,
2022,YYYY-12-DD,1,,
2023,YYYY-12-DD,0,,
2024,YYYY-12-DD,10,,
2025,YYYY-12-DD,6,,
2026,YYYY-12-DD,18,,
2027,YYYY-12-DD,6,,
2028,YYYY-01-DD,2,,
2029,YYYY-01-DD,0,,
2030,YYYY-01-DD,1,,
2031,YYYY-01-DD,7,,
2032,YYYY-01-DD,6,,
2033,YYYY-01-DD,3,,
2034,YYYY-01-DD,3,,
2035,YYYY-01-DD,3,,
2036,YYYY-01-DD,4,,
2037,YYYY-01-DD,2,,
2038,YYYY-01-DD,3,,
2039,YYYY-01-DD,3,,
2040,YYYY-01-DD,4,,
2041,YYYY-01-DD,3,,
2042,YYYY-01-DD,14,,
2043,YYYY-01-DD,3,,
2044,YYYY-01-DD,4,,
2045,YYYY-01-DD,6,,
2046,YYYY-01-DD,8,,
2047,YYYY-01-DD,2,,
2048,YYYY-01-DD,2,,
2049,YYYY-01-DD,2,,
2050,YYYY-01-DD,7,,
2051,YYYY-01-DD,6,,
2052,YYYY-01-DD,2,,
2053,YYYY-01-DD,3,,
2054,YYYY-01-DD,1,,
2055,YYYY-01-DD,5,,
2056,YYYY-01-DD,1,,
2057,YYYY-01-DD,18,,
2058,YYYY-01-DD,2,,
2059,YYYY-02-DD,2,,
2060,YYYY-02-DD,8,,
2061,YYYY-02-DD,10,,
2062,YYYY-02-DD,3,,
2063,YYYY-02-DD,4,,
2064,YYYY-02-DD,4,,
2065,YYYY-02-DD,0,,
2066,YYYY-02-DD,1,,
2067,YYYY-02-DD,12,,
2068,YYYY-02-DD,2,,
2069,YYYY-02-DD,21,,
2070,YYYY-02-DD,1,,
2071,YYYY-02-DD,9,,
2072,YYYY-02-DD,7,,
2073,YYYY-02-DD,7,,
2074,YYYY-02-DD,2,,
2075,YYYY-02-DD,11,,
2076,YYYY-02-DD,9,,
2077,YYYY-02-DD,1,,
2078,YYYY-02-DD,3,,
2079,YYYY-02-DD,4,,
2080,YYYY-02-DD,4,,
2081,YYYY-02-DD,0,,
2082,YYYY-02-DD,7,,
2083,YYYY-02-DD,4,,
2084,YYYY-02-DD,9,,
2085,YYYY-02-DD,5,,
2086,YYYY-02-DD,2,,
2087,YYYY-03-DD,3,,
2088,YYYY-03-DD,3,,
2089,YYYY-03-DD,4,,
2090,YYYY-03-DD,2,,
2091,YYYY-03-DD,5,,
2092,YYYY-03-DD,0,,
2093,YYYY-03-DD,5,,
2094,YYYY-03-DD,9,,
2095,YYYY-03-DD,9,,
2096,YYYY-03-DD,1,,
2097,YYYY-03-DD,2,,
2098,YYYY-03-DD,1,,
2099,YYYY-03-DD,0,,
2100,YYYY-03-DD,9,,
2101,YYYY-03-DD,4,,
2102,YYYY-03-DD,3,,
2103,YYYY-03-DD,2,,
2104,YYYY-03-DD,8,,
2105,YYYY-03-DD,12,,
2106,YYYY-03-DD,5,,
2107,YYYY-03-DD,9,,
2108,YYYY-03-DD,3,,
2109,YYYY-03-DD,12,,
2110,YYYY-03-DD,6,,
2111,YYYY-03-DD,0,,
2112,YYYY-03-DD,4,,
2113,YYYY-03-DD,4,,
2114,YYYY-03-DD,4,,
2115,YYYY-03-DD,3,,
2116,YYYY-03-DD,0,,
2117,YYYY-03-DD,0,,
2118,YYYY-04-DD,13,,
2119,YYYY-04-DD,1,,
2120,YYYY-04-DD,5,,
2121,YYYY-04-DD,5,,
2122,YYYY-04-DD,0,,
2123,YYYY-04-DD,1,,
2124,YYYY-04-DD,10,,
2125,YYYY-04-DD,4,,
2126,YYYY-04-DD,12,,
2127,YYYY-04-DD,12,,
2128,YYYY-04-DD,20,,
2129,YYYY-04-DD,18,,
2130,YYYY-04-DD,7,,
2131,YYYY-04-DD,19,,
2132,YYYY-04-DD,7,,
2133,YYYY-04-DD,1,,
2134,YYYY-04-DD,7,,
2135,YYYY-04-DD,10,,
2136,YYYY-04-DD,20,,
2137,YYYY-04-DD,16,,
2138,YYYY-04-DD,0,,
2139,YYYY-04-DD,7,,
2140,YYYY-04-DD,0,,
2141,YYYY-04-DD,8,,
2142,YYYY-04-DD,11,,
2143,YYYY-04-DD,15,,
2144,YYYY-04-DD,5,,
2145,YYYY-04-DD,10,,
2146,YYYY-04-DD,10,,
2147,YYYY-04-DD,10,,
2148,YYYY-05-DD,8,,
2149,YYYY-05-DD,27,,
2150,YYYY-05-DD,15,,
2151,YYYY-05-DD,8,,
2152,YYYY-05-DD,5,,
2153,YYYY-05-DD,8,,
2154,YYYY-05-DD,20,,
2155,YYYY-05-DD,12,,
2156,YYYY-05-DD,2,,
2157,YYYY-05-DD,14,,
2158,YYYY-05-DD,10,,
2159,YYYY-05-DD,18,,
2160,YYYY-05-DD,10,,
2161,YYYY-05-DD,8,,
2162,YYYY-05-DD,5,,
2163,YYYY-05-DD,9,,
2164,YYYY-05-DD,16,,
2165,YYYY-05-DD,8,,
2166,YYYY-05-DD,9,,
2167,YYYY-05-DD,7,,
2168,YYYY-05-DD,2,,
2169,YYYY-05-DD,11,,
2170,YYYY-05-DD,7,,
2171,YYYY-05-DD,4,,
2172,YYYY-05-DD,5,,
2173,YYYY-05-DD,12,,
2174,YYYY-05-DD,23,,
2175,YYYY-05-DD,2,,
2176,YYYY-05-DD,3,,
2177,YYYY-05-DD,10,,
2178,YYYY-05-DD,12,,
2179,YYYY-06-DD,15,,
2180,YYYY-06-DD,7,,
2181,YYYY-06-DD,5,,
2182,YYYY-06-DD,5,,
2183,YYYY-06-DD,2,,
2184,YYYY-06-DD,12,,
2185,YYYY-06-DD,12,,
2186,YYYY-06-DD,10,,
2187,YYYY-06-DD,15,,
2188,YYYY-06-DD,7,,
2189,YYYY-06-DD,1,,
2190,YYYY-06-DD,15,,
2191,YYYY-06-DD,13,,
2192,YYYY-06-DD,8,,
2193,YYYY-06-DD,8,,
2194,YYYY-06-DD,2,,
2195,YYYY-06-DD,0,,
2196,YYYY-06-DD,1,,
2197,YYYY-06-DD,0,,
2198,YYYY-06-DD,3,,
2199,YYYY-06-DD,16,,
2200,YYYY-06-DD,6,,
2201,YYYY-06-DD,12,,
2202,YYYY-06-DD,0,,
2203,YYYY-06-DD,8,,
2204,YYYY-06-DD,1,,
2205,YYYY-06-DD,2,,
2206,YYYY-06-DD,2,,
2207,YYYY-06-DD,10,,
2208,YYYY-06-DD,1,,
2209,YYYY-07-DD,0,,
2210,YYYY-07-DD,0,,
2211,YYYY-07-DD,1,,
2212,YYYY-07-DD,6,,
2213,YYYY-07-DD,1,,
2214,YYYY-07-DD,5,,
2215,YYYY-07-DD,11,,
2216,YYYY-07-DD,2,,
2217,YYYY-07-DD,5,,
2218,YYYY-07-DD,2,,
2219,YYYY-07-DD,13,,
2220,YYYY-07-DD,1,,
2221,YYYY-07-DD,10,,
2222,YYYY-07-DD,7,,
2223,YYYY-07-DD,0,,
2224,YYYY-07-DD,6,,
2225,YYYY-07-DD,5,,
2226,YYYY-07-DD,0,,
2227,YYYY-07-DD,1,,
2228,YYYY-07-DD,4,,
2229,YYYY-07-DD,0,,
2230,YYYY-07-DD,4,,
2231,YYYY-07-DD,4,,
